,sku,name,desc,promo_price,in_stock,type,max_price,price
4908,WDT0372-A,Open - WD My Passport Wireless Wifi 25 PRO 3TB USB 3.0 Hard Drive,3TB external hard drive with built-in WiFi SD slot and USB 3.0 for Mac and PC,2.065.501,0,1298,216.34,216.34
4909,BEL0175-A,Open - Belkin Thunderbolt Express Dock 2 HD,Dock with Thunderbolt cable and Thunderbolt 2.,2.190.003,0,1298,199.98,199.98
4910,CRU0049-A,Open - Crucial MX300 2TB SSD 7mm,Hard Drive 2TB SATA SSD open 3.0 (6Gb / s) for Mac and PC,4.755.845,0,12215397,531.58,531.58
4911,BEL0225-A,Open - Belkin HDMI to DVI Cable 18m,Cable open but as a new HDMI to DVI length 18m,178.537,0,1325,18.79,18.79
4912,SAN0110-A,Open - Sandisk Wireless Connect Wireless Flash Drive 128GB Black / Gold,Wireless Storage 128GB for iPhone / iPad / Mac,562.051,0,1298,68.36,68.36
4913,MAK0020-A,Open - Maclocks Security Bundle Case iPad Air Transparent Security,Antirobo housing with support for iPad Air,598.505,0,12635403,59.85,59.85
4914,WDT0242-A,"Open - Western Digital Network 5TB 35 ""PC and Mac Hard Disk NAS",WD Hard Drive refurbished and designed to 5TB NAS,1.525.845,0,1298,218.58,218.58
4915,IFX0050-A,"Open - iFixit MagSafe connector DC-in Board MacBook Pro 13 ""and 15"" (Mid 2009-Mid 2012)",Piece connector parts MagSafe MacBook Pro 13 inches (A1278) and 15 inches (Mid-Mid 2009 2012),224.295,0,1298,22.43,22.43
4916,IOT0007-A,Open - Easy Smart car iOttie tap2 Support iPad Air / 4/3/2 iPad Mini / Retina,Stand for iPad Air / 4/3/2 iPad Mini / Retina.,297.533,0,1298,29.75,29.75
4917,PAR0062-A,Open - Parrot Mando FLYPAD,Mando compatible with minidrones includes support for iPhone,330.585,0,1298,33.06,33.06
4918,LEX0035-A,Open - Lexar JumpDrive C20c USB Flash Drive 64GB-C / USB 3.1,USB flash drive with USB 3.1-C and 64GB connections for Mac and PC,368.218,0,1298,36.82,36.82
4919,STA0044-A,Open - USB-C Startech Gigabit Ethernet Adapter Silver,USB-C Gigabit Ethernet connection with compact aluminum design for Mac and PC,340.721,0,1298,35.51,35.51
4920,SNA0059-A,Open - Apple Leather Case Stand Sena Watch Black,charging base and leather carrying case for Apple Watch support.,494.699,0,1298,49.47,49.47
4921,APP1459-A,Open - Magic Spanish Keyboard Mac Keyboard (OEM),Spanish Keyboard Mac and Apple iPad Ultrathin Bluetooth (unboxed),949.947,0,5401,37.16,37.16
4922,SAM0063-A,Open - Samsung 256GB SSD 850 PRO,SSD 256 GB 3D VNAND,1.372.363,0,1298,130.64,130.64
4923,LAC0204-A,Open - 8TB LaCie 2big Thunderbolt 2,RAID 8TB double disc box designed to work 24x7 Thunderbolt 2 and 5 years warranty for Mac and PC,4.959.821,0,12175397,541.46,541.46
4924,APP0894-A,Open - Apple Mac mini Core i5 26GHz | 8GB RAM | 1TB HDD,PC Mac mini Core i5 8GB 1TB 26GHz (MGEN2YP / A).,7.365.945,0,1298,730,730
4925,REP0391,iPad 3 battery repair,Repair service including parts and labor for iPad 3,69.99,0,"1,44E+11",69.99,69.99003
4926,REP0392,LCD screen repair iPad Air,Repair service including parts and labor for iPad Air,1.499.904,0,"1,44E+11",149.99,149.99
4927,APP1804-A,"Open - Apple MacBook Pro 13 ""Core i5 2GHz | 8GB RAM | 256GB PCIe SSD Gray Space",New Open Box MacBook Pro 13-inch 2GHz Core i5 with 8GB of RAM and 256GB PCIe SSD,14.355.945,0,1298,1578.27,1578.27
4928,SEA0112,Innov8 Seagate External Hard Drive 8TB USB-C,Robust external hard drive with USB connection 8TB-C USB power cable for Mac,367.794,0,11935397,379.99,379.99
4929,THU0045,Thule Atmos X3 Case Black iPhone 7,resistant sheath with adhesive inner material and volume buttons metal bezel iPhone high 7,269.903,0,11865403,26.99,26.99
4930,THU0046,Thule Atmos X3 7/8 White iPhone Case,durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 7/8,269.903,0,11865403,26.99,26.99
4931,THU0047,Thule Atmos X3 8/7 Orange iPhone Case,durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 8 or 7,199.892,0,11865403,26.99,26.99
4932,THU0048,Thule Atmos X3 iPhone Case 8 Plus / 7 Black Plus,durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 8 Plus / Plus 7,256.411,0,11865403,26.99,26.99
4933,THU0049,Thule Atmos X3 iPhone Case 8 Plus / 7 Plus White,durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 8 Plus / Plus 7,199.892,0,11865403,26.99,26.99
4934,THU0050,Thule Atmos X3 iPhone Case 8 Plus / 7 Plus Orange,durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 8 Plus / Plus 7,269.903,0,11865403,26.99,26.99
4935,GRT0447-A,Open - Griffin Survivor iPhone Case 7 Summit Plus Black / Clear / Black,hard case with screen protector and clip support for iPhone 7 Plus,220.093,0,1298,22.01,22.01
4936,PHI0063-A,Open - Philips Hue A60 9.5W White Bulb E27 Individual Dimmer Switch +,Independent bulb set white + remote control for lamps and bulbs Hue,30.492,0,1298,30.49,30.49
4937,LEX0028-A,Open - Lexar JumpDrive Lightning USB 3.0 C20i Pendrive 64GB,Lightning to USB external memory for iPad and iPhone,501.182,0,1298,50.12,50.12
4938,LGE0019-A,"Open - LG 25UM57-P LCD Monitor 25 ""2560 x 1080",25-inch LCD monitor resolution 2560 x 1080 for Mac and PC,159.99,0,1298,169.99,169.99
4939,QNA0144-A,Open - QNAP TS-251 + NAS Server 2GB RAM Mac and PC,2-bay NAS server 2GB RAM and remote for Mac and PC,324.446,0,1298,300.53,300.53
4940,NDA0007,Nonda Zus Smart Charger and Car Charger for Car Locator,Charger and car locator reversible USB ports for iPhone iPad and iPod,299.899,0,13615399,39.99,39.99
4941,NDA0008,Nonda Ihere 3.0 Smart Key finder locator keys,Locator Rechargeable Bluetooth keys and button for selfies for iPhone and iPad,279.897,0,11905404,27.99,27.99
4942,SXA0013,SecurityXtra NoteSaver Slim Security Cable 4mm White,Security Cable 18m for Mac and PC,349.896,0,1325,34.99,34.99
4943,SXA0014,SecurityXtra NoteSaver Twin Double safety Cable Black,Security cable to secure two Mac and PC devices,35.989,0,1325,44.99,44.99
4944,NDA0009,Nonda Mini USB-C to USB-A Silver,Mini USB-C USB adapter for MacBook,119.899,0,12585395,11.99,11.99
4945,NDA0010,Nonda Mini USB-C to USB-A Space Gray,Mini USB-C USB adapter for MacBook,119.899,0,12585395,11.99,11.99
4946,SXA0016,Cable Anchor Safety SecurityXtra,Kensington security slot adapter for Mac and PC iPad,219.893,0,15435404,24.99,24.99
4947,NTE0048-A,Open - NewerTech NuGuard KX iPad Air Case Black,IPad case ultra resistant to extreme conditions. Air,177.425,0,1298,19.28,19.28
4948,SXA0015,SecurityXtra Prolock Security Support Mac Pro,Safety housing with mounting system for Mac Pro,1.799.899,0,8696,179.99,179.99
4949,SXA0034,One SecurityXtra Security Support Black Wall iPad,Safety housing for wall mounting compatible with iPad,1.449.895,0,1216,144.99,144.99
4950,SXA0008,"SecurityXtra Cablelock Cable Security Pro iMac 20 ""and 21.5 ''",Security cable installation easy and padlock included for iMac 20-inch and 21.5-inch,749.898,0,1325,59,59
4951,SXA0009,"SecurityXtra Cablelock Cable Security Pro iMac 27 """,Security Cable resistant easy installation and anchoring included for iMac 27-inch,749.898,0,1325,63.74,63.74
4952,SXA0036,"One SecurityXtra Security Support Wall iPad Pro 12.9 ""Black",SecurityXtra housing security to secure iPad Pro 12.9 inch in wall,1.329.899,0,1216,132.99,132.99
4953,SXA0035,One SecurityXtra Security Support iPad White Wall,Safety housing fixed wall for iPad,989.998,0,1216,144.99,144.99
4954,SXA0010,SecurityXtra Minilock Eco Security Support Mac Mini,Security support with steel chassis designed for Mac Mini,639.896,0,8696,74.99,74.99
4955,SXA0032,SecurityXtra One adjustable desk Security Support iPad Black Pro,Adjustable desk stand with safety lock for iPad Pro,1.799.899,0,1216,159,159
4956,SXA0030,SecurityXtra One adjustable desk Security Support iPad Black,Adjustable desk stand with safety lock for iPad 2 3 4 Air and Air 2,1.649.896,0,1216,199.99,199.99
4957,SXA0031,SecurityXtra One Security Support adjustable iPad desktop White,Adjustable desk stand with safety lock for iPad 2 3 4 Air and Air 2,1.299.903,0,1216,159,159
4958,SXA0028,SecurityXtra One Desktop Security Support iPad Black Pro,Safety support fixed viewing angle of 45 degrees for iPad Pro,1.899.906,0,1216,189.99,189.99
4959,SXA0029,SecurityXtra One Desktop Security Support iPad White Pro,Safety support fixed viewing angle of 45 degrees for iPad Pro,139,0,1216,169.99,169.99
4960,SXA0026,SecurityXtra One Desktop Security Support iPad Black,Support security fixed viewing angle of 45 degrees for Cases 2 3 4 Air and Air 2,1.290.005,0,1216,174.99,174.99
4961,SXA0011,SecurityXtra NoteSaver Security Cable 6mm Black,Security cable with two identical keys for Mac and PC,329.894,0,1325,42.34,42.34
4962,STK0007,Stikgo 7 + Support iPhone Case Black car,Holster + Magnetic car holder for iPhone 7,169.896,0,11865403,16.99,16.99
4963,STK0008,Stikgo iPhone Case + Car Support 7 Clear,Holster + Magnetic car holder for iPhone 7,169.896,0,11865403,16.99,16.99
4964,STK0009,Stikgo iPhone Case + Car Support 7 Orange,Holster + Magnetic car holder for iPhone 7,169.896,1,11865403,16.99,16.99
4965,STK0010,Stikgo iPhone Case + Car Support 7 Blue,Holster + Magnetic car holder for iPhone 7,169.896,1,11865403,16.99,16.99
4966,STK0011,Stikgo iPhone Case + Stand 7 Red Car,Holster + Magnetic car holder for iPhone 7,169.896,1,11865403,16.99,16.99
4967,STK0012,Stikgo iPhone Case + Car Support 8 Plus / 7 Plus Black,Holster + Magnetic car holder for iPhone 7 Plus,169.896,0,11865403,16.99,16.99
4968,STK0013,Stikgo iPhone Case + Car Support 8 Plus / 7 Plus Transparent,Holster + Magnetic car holder for iPhone 8 Plus or 7-Plus,169.896,0,11865403,16.99,16.99
4969,STK0015,Stikgo iPhone Case + Car Support 8 Plus / 7 Plus Blue,Holster + Magnetic car holder for iPhone 8 Plus / 7 Plus,169.896,1,11865403,16.99,16.99
4970,STK0016,Stikgo Case + Support iPhone 8/7 Plus Red Car,Holster + Magnetic car holder for iPhone 8 Plus / 7 Plus,169.896,1,11865403,16.99,16.99
4971,OWC0204,OWC 480GB SSD Accelsior Q Pro PCIe,SSD card with PCI Express connection for Mac and PC Pro,6.656.343,0,12215397,678.68,678.68
4972,OWC0205,Accelsior OWC 1TB PCIe SSD Pro Q,SSD card with PCI Express connection for Mac and PC Pro,8.865.839,0,12215397,879.99,879.99
4973,OWC0206,OWC Accelsior Pro 2TB PCIe SSD Q,SSD card with PCI Express connection for Mac and PC Pro,14.565.847,0,12215397,1449.99,1449.99
4974,SEA0105-A,"Open - Thin Laptop Hard Disk Seagate 500GB 25 ""SATA III 7200rpm",7mm internal hard drive with 500GB capacity designed for portable Mac and PC,539.119,0,1298,51.41,51.41
4975,TPL0004-A,Open - TP-Link Wireless USB Adapter T2U Archer Mac Wi-Fi Dual-Band AC 600,Pendrive USB 2.0 WiFi adapter AC600 double bandwidth for Mac and PC,183.793,0,1298,18.38,18.38
4976,SEA0094-A,Open - Seagate 1TB hybrid hard drive FireCuda SSHD 35 Sata 3,HDD SSHD 1 TB SATA 6 GB / s and 7200 rpm rotation speed for Mac and PC,861.168,0,1298,82.88,82.88
4977,TPL0017-A,Open - TP-Link M7350 Mobile Hotspot 4G Dual Band,4G point portable mobile access SD card reader and rechargeable battery (2500mAh),971.694,0,1298,97.17,97.17
4978,DEV0007-A,Open - Devolo dLAN Starter Kit 1200+ PLC,Kit 2 network adapters PLC 1 Gigabit LAN port,1.399.002,0,1298,116.55,116.55
4979,BLM0010-A,Open - Blue Microphones Yeti USB Mic Mac and PC,capsules microphone with three and four different pattern settings for Mac and PC,1.130.443,0,1298,117.82,117.82
4980,LOG0186-A,Open - Ultimate Ears Boom 2 Bluetooth Portable Speaker Green / Blue,Logitech Bluetooth speaker with waterproof Micro USB for iPhone iPad and iPod,885.847,0,1298,145.03,145.03
4981,AP20021,"Second hand - Apple iMac 215 ""Core i5 Quad-Core 27GHz | 8GB RAM | 1TB HDD | Late 2012 (MD093LL / A)",IMac used i5 215 inch quad-core 27GHz | 8GB RAM | 1TB HDD | Late 2012 (MD093LL / A),8.265.837,0,1282,819.99,819.99
4982,SNS0013-A,Open - Sonos Play 1 Speaker Black,Wireless Speaker for iPhone iPad and iPod,1.789.989,0,1298,187.06,187.06
4983,SXA0018,"SecurityXtra Security Support iMac 215 """,Security support with attachment to the desktop 215 inch iMac,890.003,0,8696,109.99,109.99
4984,SXA0019,"SecurityXtra Security Support iMac 27 """,Security support with attachment to 27-inch iMac desktop,899.889,0,8696,119.99,119.99
4985,WAC0218-A,Open - Wacom Intuos Pro L South Graphics Tablet,Bluetooth includes large graphics tablet Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,4.899.895,0,1298,456.11,456.11
4986,AP20023,"Second hand - Apple iMac 215 ""Core i5 Quad-Core 27GHz | 8GB RAM | 1TB HDD | Late 2013 (ME086Y / A)",IMac used i5 215 inch quad-core 27GHz | 8GB RAM | 1TB HDD | Late 2013 (ME086Y / A),8.755.838,0,1282,868.99,868.99
4987,AP20025,"Second hand - Apple iMac 215 ""Core i5 Quad-Core 14GHz | 8GB RAM | 500GB HDD",IMac reconditioned 215 inch quad-core i5 14GHz | 8GB RAM | 500GB HDD,9.055.834,0,1282,898.99,898.99
4988,SXA0024,SecurityXtra One Desktop Support Security inclined White iPad Pro,Security Support 45-degree tilt and 360 degree rotation for iPad Pro,139,0,1216,184.99,184.99
4989,AP20028,"Like new - Apple iMac 215 ""Core i5 Quad-Core 16GHz | 8GB RAM | 1TB HDD",IMac reconditioned 215 inch quad-core i5 16GHz,10.055.947,1,1282,1005.59,1005.59
4990,SXA0023,SecurityXtra One Desktop Support Security inclined iPad Black,Security Support 45-degree tilt and 360 degree rotation for iPad,1.699.905,0,1216,169.99,169.99
4991,SXA0025,SecurityXtra One Desktop Support Security inclined iPad Black Pro,Security Support 45-degree tilt and 360 degree rotation for iPad Pro,1.290.005,0,1216,129,129
4992,STK0014,Stikgo Case + Car Support iPhone 8/7 Plus Orange,Holster + Magnetic car holder for iPhone 8 or 7 Plus version,169.896,1,11865403,16.99,16.99
4993,SAN0179,Extreme Cruzer Sandisk Pendrive 128GB USB 3.0,128GB USB flash drive transfer rate 245MB / s for Mac and PC,682.803,0,11935397,65.99,65.99
4994,WAC0231,Wacom Intuos Grip Pen Digital pen 4 / C21,18g pointer 2048 Cintq pressure levels for 21 UX Intous 4 and Intuos Pro,719.902,1,1229,79.99,79.99
4995,WAC0232,Wacom Intuos4 Classic Pen Digital Pen & C21,12g pointer 2048 to Cintq pressure levels 21 and Intous 4,799.895,0,1229,79.99,79.99
4996,LIN0012,WRT1900ACS Linksys Wireless Router Smart Wi-Fi AC1900,Smart wireless router with Wi-Fi AC1900 Dual Band 600 + 1300 Mbps for home and business.,1.999.888,0,1334,199.99,199.99
4997,APP1966,Apple iPhone 32GB Silver,New iPhone SE with 4-inch screen 32 free GB.,3.589.997,1,51601716,490.33,490.33
4998,APP1968,Apple iPhone 32GB Gold,New iPhone SE with 4-inch screen 32 free GB.,3.589.997,0,51601716,490.33,490.33
4999,APP1967,Apple iPhone SE 128GB Silver,New iPhone screen 4-inch 128 GB free.,4.689.996,1,51601716,599,599
5000,APP1969,Apple iPhone SE 128GB Gold,New iPhone screen 4-inch 128 GB free.,4.689.996,1,51601716,599,599
5001,APP1970,Apple iPhone 32GB Space Gray,New iPhone SE with 4-inch screen 32 free GB.,3.589.997,0,51601716,489,489
5002,APP1974,Apple iPad Wi-Fi 32GB Silver,New iPad Wi-Fi 32GB Silver (MP2G2TY / A),3.910.018,0,1714,402.81,402.81
5003,APP1971,Apple iPhone SE 128GB Space Gray,New iPhone screen 4-inch 128 GB free.,4.689.996,0,51601716,599,599
5004,APP1972,Apple iPhone 32GB Rose Gold,New iPhone SE with 4-inch screen 32 free GB.,3.589.997,1,51601716,490.33,490.33
5005,APP1973,Apple iPhone SE 128GB Rose Gold,New iPhone screen 4-inch 128 GB free.,4.689.996,1,51601716,600.33,600.33
5006,APP1976,Apple iPad Wi-Fi 32GB Gold,New iPad Wi-Fi 32GB Gold (MPGT2TY / A),3.910.018,0,1714,402.81,402.81
5007,APP1978,Apple iPad Wi-Fi 32GB Space Gray,New iPad Wi-Fi 32GB Space Gray (MP2F2TY / A),3.910.018,1,1714,402.81,402.81
5008,APP1975,Apple iPad Wi-Fi 128GB Silver,New iPad Wi-Fi 128GB Silver (MP2J2TY / A),487.002,0,1714,502.81,502.81
5009,APP1977,Apple iPad Wi-Fi 128GB Gold,New iPad Wi-Fi 128GB Gold (MPGW2TY / A),487.002,0,1714,502.81,502.81
5010,APP1979,Apple iPad Wi-Fi 128GB Space Gray,New Apple iPad Wi-Fi 128GB Space Gray (MP2H2TY / A),487.002,0,1714,502.81,502.81
5011,APP1980,Apple iPad Wi-Fi + Cellular 32GB Silver,New iPad Wi-Fi + Cellular 32GB Silver (MP1L2TY / A),5.460.016,0,1714,552,552
5012,APP1981,Apple iPad Wi-Fi + Cellular 128GB Silver,New iPad Wi-Fi + Cellular 128GB Silver (MP272TY / A),6.430.013,0,1714,662.81,662.81
5013,APP1982,Apple iPad Wi-Fi + Cellular 32GB Gold,New iPad Wi-Fi + Cellular 32GB Gold (MPG42TY / A),5.460.016,0,1714,559,559
5014,APP1983,Apple iPad Wi-Fi + Cellular 128GB Gold,New iPad Wi-Fi + Cellular 128GB Gold (MPG52TY / A),6.430.013,0,1714,662.81,662.81
5015,APP1984,Apple iPad Wi-Fi + Cellular 32GB Space Gray,New iPad Wi-Fi + Cellular 32GB Space Gray (MP1J2TY / A),5.460.016,0,1714,562.81,562.81
5016,APP1985,Apple iPad Wi-Fi + Cellular 128GB Space Gray,New Apple iPad Wi-Fi 128GB Space Gray (MP262TY / A),6.430.013,1,1714,659,659
5017,APP1986,Apple iPhone 7 (PRODUCT) Red 128GB,New iPhone 7 Special Edition red 128GB Free,8.290.013,0,85641716,880.33,880.33
5018,APP1987,Apple iPhone 7 (PRODUCT) Red 256GB,New iPhone 7 Special Edition red 256GB Free,899.001,0,85641716,990.33,990.33
5019,APP1988,Apple iPhone 7 Plus (PRODUCT) Red 128GB,New iPhone 7 plus special edition red free 128GB,872.001,0,85651716,1020.33,1020.33
5020,APP1965,Apple iPhone 7 Plus (PRODUCT) Red 256GB,New iPhone 7 plus special edition red free 256GB,10.790.006,0,85651716,1130.33,1130.33
5021,APP2003,Apple Watch Series 2 Aluminum 42mm Rose Gold Case and Strap Sports Arena Rosa,Apple Watch Series 2 42 mm with sports belt in pink and rose gold aluminum case,4.689.996,0,24895185,469,469
5022,APP2012,Apple iPad Smart Cover Case Charcoal Gray,smart cover with different positions for iPad (2017 Edition),420.003,0,12635403,42,42
5023,APP2173,"Apple iPad Smart Cover Case Pro 10.5 ""Charcoal Gray",smart cover with function on / off and adjust to different positions for iPad Pro 105,56,0,12635403,59,59
5024,APP2014,Apple Smart Cover iPad Case (PRODUCT) RED,smart cover with different positions for iPad (2017 Edition),389.995,0,12635403,41.99,41.99
5025,APP2015,Apple iPad Smart Cover Case Blue Night,smart cover with different positions for iPad (2017 Edition),420.003,0,12635403,42,42
